MONTHS,地区,城市/乡村,是否上网捆绑,QQ接入号,用户群类型,话单张数,用户数,自然时长（分钟）,记费次数,市话费（元）
0803,巫山电信公司,城市,未捆绑,118318,固定电话          ,2,2,11,11,1.10
0803,巫山电信公司,城市,未捆绑,118318,后付费非包月小灵通,11,4,91,102,10.20
0803,巫山电信公司,城市,未捆绑,966118,固定电话          ,119,65,104,257,24.40
0803,巫山电信公司,城市,未捆绑,966118,后付费非包月小灵通,2,1,0,4,0.40
0803,巫山电信公司,乡村,未捆绑,118318,固定电话          ,5,4,5,12,1.20
0803,巫山电信公司,乡村,未捆绑,118318,预付费非包月小灵通,2,1,0,4,0.00
0803,巫山电信公司,乡村,未捆绑,966118,固定电话          ,89,65,60,198,19.60
0803,城口电信公司,城市,未捆绑,118318,固定电话          ,1,1,2,2,0.20
0803,城口电信公司,城市,未捆绑,118318,预付费包月小灵通  ,1,1,4,4,0.00
0803,城口电信公司,城市,未捆绑,966118,固定电话          ,19,7,65,80,8.00
0803,城口电信公司,城市,未捆绑,966118,预付费包月小灵通  ,12,1,190,189,0.00
0803,城口电信公司,乡村,未捆绑,118318,固定电话          ,2,2,1,4,0.40
0803,城口电信公司,乡村,未捆绑,966118,固定电话          ,7,5,18,23,2.30
0803,丰都电信公司,城市,未捆绑,118318,固定电话          ,26,3,238,251,25.10
0803,丰都电信公司,城市,未捆绑,118318,后付费非包月小灵通,13,2,306,311,31.10
0803,丰都电信公司,城市,未捆绑,118318,预付费非包月小灵通,9,2,116,112,10.98
0803,丰都电信公司,城市,未捆绑,11896555,卡式电话          ,29,7,200,201,17.20
0803,丰都电信公司,城市,未捆绑,966118,固定电话          ,110,33,611,653,64.20
0803,丰都电信公司,城市,未捆绑,966118,后付费非包月小灵通,4,2,21,20,2.00
0803,丰都电信公司,城市,未捆绑,966118,卡式电话          ,5,3,22,22,2.15
0803,丰都电信公司,乡村,未捆绑,118318,固定电话          ,16,6,84,88,8.80
0803,丰都电信公司,乡村,未捆绑,118318,预付费包月小灵通  ,1,1,0,2,0.00
0803,丰都电信公司,乡村,未捆绑,118318,预付费非包月小灵通,9,4,12,21,2.06
0803,丰都电信公司,乡村,未捆绑,966118,固定电话          ,265,53,1709,1781,178.10
0803,丰都电信公司,乡村,未捆绑,966118,卡式电话          ,2,1,20,20,1.88
0803,丰都电信公司,乡村,未捆绑,966118,预付费非包月小灵通,5,2,32,32,3.14
0803,南川电信公司,城市,未捆绑,118318,固定电话          ,16,5,72,79,8.10
0803,南川电信公司,城市,未捆绑,118318,后付费包月小灵通  ,7,1,36,35,3.50
0803,南川电信公司,城市,未捆绑,11896555,卡式电话          ,23,4,109,111,9.50
0803,南川电信公司,城市,未捆绑,96501,固定电话          ,1,1,0,2,0.20
0803,南川电信公司,城市,未捆绑,966118,固定电话          ,152,80,1158,1282,124.50
0803,南川电信公司,城市,未捆绑,966118,后付费非包月小灵通,13,4,68,70,7.20
0803,南川电信公司,城市,未捆绑,966118,卡式电话          ,26,7,244,243,21.68
0803,南川电信公司,乡村,未捆绑,118318,固定电话          ,45,20,139,158,15.80
0803,南川电信公司,乡村,未捆绑,118318,后付费非包月小灵通,1,1,8,8,0.80
0803,南川电信公司,乡村,未捆绑,966118,固定电话          ,482,162,2803,3075,307.50
0803,南川电信公司,乡村,未捆绑,966118,卡式电话          ,1,1,0,2,0.09
0803,南川电信公司,乡村,未捆绑,966118,预付费非包月小灵通,4,1,1,8,1.18
0803,酉阳电信公司,城市,未捆绑,118318,固定电话          ,26,6,157,157,15.70
0803,酉阳电信公司,城市,未捆绑,118318,后付费包月小灵通  ,46,1,148,174,17.40
0803,酉阳电信公司,城市,未捆绑,118318,后付费非包月小灵通,12,2,63,64,6.40
0803,酉阳电信公司,城市,未捆绑,118318,预付费包月小灵通  ,1,1,0,2,0.00
0803,酉阳电信公司,城市,未捆绑,118318,预付费非包月小灵通,2,1,4,4,0.00
0803,酉阳电信公司,城市,未捆绑,11896555,卡式电话          ,1,1,2,2,0.17
0803,酉阳电信公司,城市,未捆绑,966118,固定电话          ,67,34,252,328,32.80
0803,酉阳电信公司,乡村,未捆绑,118318,固定电话          ,8,2,7,16,1.60
0803,酉阳电信公司,乡村,未捆绑,118318,预付费包月小灵通  ,3,3,38,40,0.00
0803,酉阳电信公司,乡村,未捆绑,118318,预付费非包月小灵通,2,2,3,4,0.00
0803,酉阳电信公司,乡村,未捆绑,966118,固定电话          ,107,60,235,352,35.20
0803,酉阳电信公司,乡村,未捆绑,966118,预付费包月小灵通  ,157,2,795,899,0.00
0803,酉阳电信公司,乡村,未捆绑,966118,预付费非包月小灵通,1,1,0,2,0.00
0803,秀山电信公司,城市,未捆绑,118318,固定电话          ,13,5,52,57,5.70
0803,秀山电信公司,城市,未捆绑,118318,后付费包月小灵通  ,234,16,1861,1911,191.10
0803,秀山电信公司,城市,未捆绑,118318,后付费非包月小灵通,5,3,2,6,0.20
0803,秀山电信公司,城市,未捆绑,118318,预付费非包月小灵通,2,2,0,4,0.59
0803,秀山电信公司,城市,未捆绑,11896555,卡式电话          ,2,1,2,4,0.34
0803,秀山电信公司,城市,未捆绑,966118,固定电话          ,521,254,1938,2450,244.90
0803,秀山电信公司,城市,未捆绑,966118,后付费包月小灵通  ,56,5,463,461,46.10
0803,秀山电信公司,城市,未捆绑,966118,后付费非包月小灵通,1,1,9,9,0.90
0803,秀山电信公司,乡村,未捆绑,118318,固定电话          ,13,3,96,96,9.60
0803,秀山电信公司,乡村,未捆绑,118318,预付费非包月小灵通,34,12,90,109,12.99
0803,秀山电信公司,乡村,未捆绑,966118,固定电话          ,230,98,664,861,86.10
0803,秀山电信公司,乡村,未捆绑,966118,预付费非包月小灵通,5,3,11,15,1.57
0803,彭水电信公司,城市,未捆绑,118318,后付费包月小灵通  ,1,1,1,2,0.20
0803,彭水电信公司,城市,未捆绑,966118,固定电话          ,38,17,379,415,10.50
0803,彭水电信公司,城市,未捆绑,966118,后付费非包月小灵通,22,2,153,158,15.80
0803,彭水电信公司,城市,未捆绑,966118,预付费包月小灵通  ,3,2,3,6,0.59
0803,彭水电信公司,城市,未捆绑,966118,预付费非包月小灵通,1,1,2,2,0.29
0803,彭水电信公司,乡村,未捆绑,118318,固定电话          ,6,3,30,36,3.60
0803,彭水电信公司,乡村,未捆绑,118318,预付费包月小灵通  ,34,5,187,198,0.00
0803,彭水电信公司,乡村,未捆绑,118318,预付费非包月小灵通,3,3,1,6,0.39
0803,彭水电信公司,乡村,未捆绑,966118,固定电话          ,327,96,1578,1832,183.20
0803,彭水电信公司,乡村,未捆绑,966118,后付费包月小灵通  ,1,1,7,7,0.70
0803,彭水电信公司,乡村,未捆绑,966118,预付费包月小灵通  ,106,11,1542,1528,1.08
0803,彭水电信公司,乡村,未捆绑,966118,预付费非包月小灵通,10,2,23,31,2.06
0803,綦江电信公司,城市,未捆绑,118318,固定电话          ,43,8,774,767,76.70
0803,綦江电信公司,城市,未捆绑,118318,后付费包月小灵通  ,50,3,321,321,32.10
0803,綦江电信公司,城市,未捆绑,118318,后付费非包月小灵通,10,7,32,46,4.60
0803,綦江电信公司,城市,未捆绑,96501,固定电话          ,1,1,0,2,0.20
0803,綦江电信公司,城市,未捆绑,966118,固定电话          ,380,29,2502,2719,271.90
0803,綦江电信公司,城市,未捆绑,966118,后付费非包月小灵通,27,6,147,140,13.60
0803,綦江电信公司,城市,未捆绑,966118,卡式电话          ,5,1,41,39,3.68
0803,綦江电信公司,乡村,未捆绑,118318,固定电话          ,6,2,26,30,3.00
0803,綦江电信公司,乡村,未捆绑,96501,固定电话          ,1,1,0,2,0.20
0803,綦江电信公司,乡村,未捆绑,966118,固定电话          ,162,76,563,710,71.00
0803,万盛电信公司,城市,未捆绑,118318,固定电话          ,3,1,1,6,0.60
0803,万盛电信公司,城市,未捆绑,118318,后付费非包月小灵通,10,5,59,69,6.90
0803,万盛电信公司,城市,未捆绑,966118,固定电话          ,100,66,67,229,22.80
0803,万盛电信公司,城市,未捆绑,966118,后付费非包月小灵通,4,2,7,11,1.10
0803,万盛电信公司,乡村,未捆绑,118318,固定电话          ,9,2,130,133,13.30
0803,万盛电信公司,乡村,未捆绑,118318,预付费包月小灵通  ,6,3,6,12,0.00
0803,万盛电信公司,乡村,未捆绑,966118,固定电话          ,100,41,534,637,63.70
0803,万盛电信公司,乡村,未捆绑,966118,预付费包月小灵通  ,12,2,117,116,0.00
0803,万盛电信公司,乡村,未捆绑,966118,预付费非包月小灵通,1,1,0,2,0.20
0803,铜梁电信公司,城市,未捆绑,118318,固定电话          ,22,3,371,375,37.50
0803,铜梁电信公司,城市,未捆绑,118318,后付费包月小灵通  ,38,3,149,156,8.20
0803,铜梁电信公司,城市,未捆绑,118318,后付费非包月小灵通,2,1,2,4,0.40
0803,铜梁电信公司,城市,未捆绑,118318,卡式电话          ,2,1,0,4,0.18
0803,铜梁电信公司,城市,未捆绑,966118,固定电话          ,43,37,69,99,14.20
0803,铜梁电信公司,城市,未捆绑,966118,后付费包月小灵通  ,24,3,299,306,9.40
0803,铜梁电信公司,城市,未捆绑,966118,卡式电话          ,43,16,173,174,16.40
0803,铜梁电信公司,乡村,未捆绑,118318,固定电话          ,3,1,0,6,0.60
0803,铜梁电信公司,乡村,未捆绑,118318,预付费非包月小灵通,1,1,0,2,0.00
0803,铜梁电信公司,乡村,未捆绑,966118,固定电话          ,280,98,1124,1301,130.10
0803,铜梁电信公司,乡村,未捆绑,966118,卡式电话          ,16,9,117,122,10.80
0803,铜梁电信公司,乡村,未捆绑,966118,预付费非包月小灵通,1,1,1,2,0.20
0803,梁平电信公司,城市,未捆绑,118318,固定电话          ,20,9,201,203,20.30
0803,梁平电信公司,城市,未捆绑,118318,后付费非包月小灵通,4,2,0,8,0.80
0803,梁平电信公司,城市,未捆绑,966118,固定电话          ,350,108,1459,1750,174.70
0803,梁平电信公司,城市,未捆绑,966118,后付费非包月小灵通,1,1,0,2,0.20
0803,梁平电信公司,城市,未捆绑,966118,卡式电话          ,29,12,111,115,11.16
0803,梁平电信公司,乡村,未捆绑,118318,固定电话          ,20,11,39,56,5.60
0803,梁平电信公司,乡村,未捆绑,966118,固定电话          ,1231,648,2866,4432,443.20
0803,梁平电信公司,乡村,未捆绑,966118,卡式电话          ,5,3,20,20,1.97
0803,武隆电信公司,城市,未捆绑,118318,固定电话          ,7,2,23,28,2.80
0803,武隆电信公司,城市,未捆绑,118318,后付费非包月小灵通,4,2,23,27,2.70
0803,武隆电信公司,城市,未捆绑,118318,预付费非包月小灵通,1,1,0,2,0.20
0803,武隆电信公司,城市,未捆绑,966118,固定电话          ,43,30,63,121,12.00
0803,武隆电信公司,乡村,未捆绑,118318,固定电话          ,5,2,4,10,1.00
0803,武隆电信公司,乡村,未捆绑,118318,后付费非包月小灵通,5,1,23,23,2.30
0803,武隆电信公司,乡村,未捆绑,118318,预付费包月小灵通  ,4,2,20,22,0.00
0803,武隆电信公司,乡村,未捆绑,966118,固定电话          ,73,27,215,261,26.10
0803,武隆电信公司,乡村,未捆绑,966118,后付费非包月小灵通,22,1,253,242,24.20
0803,武隆电信公司,乡村,未捆绑,966118,预付费包月小灵通  ,1,1,20,20,0.00
0803,垫江电信公司,城市,未捆绑,118318,固定电话          ,61,14,319,335,33.50
0803,垫江电信公司,城市,未捆绑,118318,后付费非包月小灵通,22,3,225,225,22.50
0803,垫江电信公司,城市,未捆绑,118318,预付费包月小灵通  ,1,1,18,18,0.00
0803,垫江电信公司,城市,未捆绑,118318,预付费非包月小灵通,3,1,3,7,0.69
0803,垫江电信公司,城市,未捆绑,11896555,卡式电话          ,1,1,0,2,0.17
0803,垫江电信公司,城市,未捆绑,966118,固定电话          ,51,42,93,172,17.20
0803,垫江电信公司,城市,未捆绑,966118,后付费包月小灵通  ,2,1,0,4,0.40
0803,垫江电信公司,城市,未捆绑,966118,后付费非包月小灵通,7,2,20,25,2.50
0803,垫江电信公司,乡村,未捆绑,118318,固定电话          ,17,7,49,68,6.80
0803,垫江电信公司,乡村,未捆绑,118318,预付费包月小灵通  ,15,3,21,36,0.00
0803,垫江电信公司,乡村,未捆绑,11896555,卡式电话          ,3,3,19,18,1.54
0803,垫江电信公司,乡村,未捆绑,966118,固定电话          ,1094,467,2705,3971,397.10
0803,垫江电信公司,乡村,未捆绑,966118,卡式电话          ,1,1,1,2,0.17
0803,黔江电信公司,城市,未捆绑,118318,固定电话          ,51,8,512,536,53.60
0803,黔江电信公司,城市,未捆绑,118318,后付费包月小灵通  ,7,2,37,45,4.50
0803,黔江电信公司,城市,未捆绑,118318,后付费非包月小灵通,6,4,10,14,1.55
0803,黔江电信公司,城市,未捆绑,118318,卡式电话          ,1,1,1,2,0.17
0803,黔江电信公司,城市,未捆绑,118318,预付费非包月小灵通,2,2,1,4,0.39
0803,黔江电信公司,城市,未捆绑,11896555,卡式电话          ,3,1,31,30,2.57
0803,黔江电信公司,城市,未捆绑,966118,固定电话          ,240,138,641,921,91.80
0803,黔江电信公司,城市,未捆绑,966118,后付费非包月小灵通,25,3,392,387,38.70
0803,黔江电信公司,城市,未捆绑,966118,卡式电话          ,6,3,22,24,2.15
0803,黔江电信公司,乡村,未捆绑,118318,固定电话          ,5,2,6,10,1.00
0803,黔江电信公司,乡村,未捆绑,118318,预付费包月小灵通  ,24,1,255,249,0.00
0803,黔江电信公司,乡村,未捆绑,118318,预付费非包月小灵通,5,4,3,10,0.98
0803,黔江电信公司,乡村,未捆绑,966118,固定电话          ,112,39,711,783,78.30
0803,黔江电信公司,乡村,未捆绑,966118,卡式电话          ,1,1,5,5,0.51
0803,黔江电信公司,乡村,未捆绑,966118,预付费非包月小灵通,3,3,7,10,0.98
0803,南坪局,城市,未捆绑,118318,固定电话          ,405,79,2842,2928,292.80
0803,南坪局,城市,未捆绑,118318,后付费包月小灵通  ,364,45,1671,1827,182.70
0803,南坪局,城市,未捆绑,118318,后付费非包月小灵通,19,14,81,93,9.30
0803,南坪局,城市,未捆绑,118318,卡式电话          ,26,8,258,263,16.11
0803,南坪局,城市,未捆绑,118318,预付费包月小灵通  ,409,44,2754,2789,273.32
0803,南坪局,城市,未捆绑,118318,预付费非包月小灵通,219,89,769,904,106.97
0803,南坪局,城市,未捆绑,11896555,卡式电话          ,6,3,40,49,1.90
0803,南坪局,城市,未捆绑,96501,固定电话          ,3,3,1,5,0.40
0803,南坪局,城市,未捆绑,966118,固定电话          ,2242,1207,6088,8957,895.70
0803,南坪局,城市,未捆绑,966118,后付费包月小灵通  ,282,34,3492,3453,345.30
0803,南坪局,城市,未捆绑,966118,后付费非包月小灵通,243,12,1624,1814,183.35
0803,南坪局,城市,未捆绑,966118,卡式电话          ,61,20,473,477,40.66
0803,南坪局,城市,未捆绑,966118,预付费包月小灵通  ,360,22,3756,3739,366.42
0803,南坪局,城市,未捆绑,966118,预付费非包月小灵通,101,48,514,557,66.89
0803,上清寺局,城市,未捆绑,118318,固定电话          ,637,98,3416,3690,369.00
0803,上清寺局,城市,未捆绑,118318,后付费包月小灵通  ,407,65,4527,4578,457.80
0803,上清寺局,城市,未捆绑,118318,后付费非包月小灵通,161,27,1021,1074,97.30
0803,上清寺局,城市,未捆绑,118318,卡式电话          ,28,7,292,295,24.65
0803,上清寺局,城市,未捆绑,118318,预付费包月小灵通  ,1136,72,2889,4041,396.02
0803,上清寺局,城市,未捆绑,118318,预付费非包月小灵通,123,43,350,412,46.60
0803,上清寺局,城市,未捆绑,11896555,卡式电话          ,30,24,67,122,3.42
0803,上清寺局,城市,未捆绑,96501,固定电话          ,5,5,2,10,1.00
0803,上清寺局,城市,未捆绑,966118,固定电话          ,1639,519,10289,11528,1150.70
0803,上清寺局,城市,未捆绑,966118,后付费包月小灵通  ,510,46,4570,4609,460.90
0803,上清寺局,城市,未捆绑,966118,后付费非包月小灵通,104,15,941,948,94.80
0803,上清寺局,城市,未捆绑,966118,卡式电话          ,54,22,462,476,40.24
0803,上清寺局,城市,未捆绑,966118,预付费包月小灵通  ,948,30,9426,9392,920.42
0803,上清寺局,城市,未捆绑,966118,预付费非包月小灵通,42,20,281,293,30.33
0803,观音桥局,城市,未捆绑,118318,固定电话          ,432,101,3699,3803,379.80
0803,观音桥局,城市,未捆绑,118318,后付费包月小灵通  ,405,76,2707,2774,277.40
0803,观音桥局,城市,未捆绑,118318,后付费非包月小灵通,230,31,2061,2141,214.20
0803,观音桥局,城市,未捆绑,118318,卡式电话          ,31,2,378,370,33.43
0803,观音桥局,城市,未捆绑,118318,预付费包月小灵通  ,341,54,2977,3040,297.92
0803,观音桥局,城市,未捆绑,118318,预付费非包月小灵通,246,57,1044,1137,119.51
0803,观音桥局,城市,未捆绑,11896555,卡式电话          ,6,2,29,36,1.39
0803,观音桥局,城市,未捆绑,96501,固定电话          ,13,10,5,26,2.60
0803,观音桥局,城市,未捆绑,966118,固定电话          ,3061,1842,7214,11599,1143.10
0803,观音桥局,城市,未捆绑,966118,后付费包月小灵通  ,471,49,4360,4384,438.40
0803,观音桥局,城市,未捆绑,966118,后付费非包月小灵通,91,16,785,781,78.10
0803,观音桥局,城市,未捆绑,966118,卡式电话          ,15,8,83,90,6.75
0803,观音桥局,城市,未捆绑,966118,预付费包月小灵通  ,428,29,4766,4814,472.21
0803,观音桥局,城市,未捆绑,966118,预付费非包月小灵通,102,26,722,745,74.97
0803,沙坪坝局,城市,未捆绑,118318,固定电话          ,501,87,13647,13791,1377.40
0803,沙坪坝局,城市,未捆绑,118318,后付费包月小灵通  ,334,67,3422,3530,353.00
0803,沙坪坝局,城市,未捆绑,118318,后付费非包月小灵通,102,28,624,655,64.00
0803,沙坪坝局,城市,未捆绑,118318,卡式电话          ,44,15,565,572,50.24
0803,沙坪坝局,城市,未捆绑,118318,预付费包月小灵通  ,566,68,3624,3793,371.71
0803,沙坪坝局,城市,未捆绑,118318,预付费非包月小灵通,184,65,663,768,88.05
0803,沙坪坝局,城市,未捆绑,11896555,卡式电话          ,8,2,14,25,0.78
0803,沙坪坝局,城市,未捆绑,96501,固定电话          ,8,8,4,16,1.60
0803,沙坪坝局,城市,未捆绑,966118,固定电话          ,2535,1407,6653,9841,949.58
0803,沙坪坝局,城市,未捆绑,966118,后付费包月小灵通  ,441,74,5684,5754,575.40
0803,沙坪坝局,城市,未捆绑,966118,后付费非包月小灵通,82,17,984,981,98.10
0803,沙坪坝局,城市,未捆绑,966118,卡式电话          ,412,75,3024,3014,276.85
0803,沙坪坝局,城市,未捆绑,966118,预付费包月小灵通  ,258,28,3272,3236,318.84
0803,沙坪坝局,城市,未捆绑,966118,预付费非包月小灵通,127,30,873,887,103.78
0803,沙坪坝局,乡村,未捆绑,966118,固定电话          ,2,2,0,4,0.40
0803,杨家坪局,城市,未捆绑,118318,固定电话          ,619,101,4814,4934,497.00
0803,杨家坪局,城市,未捆绑,118318,后付费包月小灵通  ,563,81,5749,5881,591.50
0803,杨家坪局,城市,未捆绑,118318,后付费非包月小灵通,136,26,696,739,74.35
0803,杨家坪局,城市,未捆绑,118318,卡式电话          ,8,6,39,43,3.69
0803,杨家坪局,城市,未捆绑,118318,预付费包月小灵通  ,577,57,4665,4705,461.09
0803,杨家坪局,城市,未捆绑,118318,预付费非包月小灵通,201,87,1066,1182,136.91
0803,杨家坪局,城市,未捆绑,11896555,卡式电话          ,8,6,13,26,1.12
0803,杨家坪局,城市,未捆绑,96501,固定电话          ,32,18,13,64,6.40
0803,杨家坪局,城市,未捆绑,966118,固定电话          ,2638,1450,8809,12148,1213.90
0803,杨家坪局,城市,未捆绑,966118,后付费包月小灵通  ,415,47,4127,4222,421.95
0803,杨家坪局,城市,未捆绑,966118,后付费非包月小灵通,40,16,519,523,52.30
0803,杨家坪局,城市,未捆绑,966118,卡式电话          ,23,15,256,266,17.34
0803,杨家坪局,城市,未捆绑,966118,预付费包月小灵通  ,169,34,1772,1768,173.26
0803,杨家坪局,城市,未捆绑,966118,预付费非包月小灵通,175,45,1373,1415,155.77
0803,北部新区局,城市,未捆绑,118318,固定电话          ,111,29,572,625,50.20
0803,北部新区局,城市,未捆绑,118318,后付费包月小灵通  ,34,7,272,279,27.90
0803,北部新区局,城市,未捆绑,118318,后付费非包月小灵通,19,3,96,105,10.50
0803,北部新区局,城市,未捆绑,118318,卡式电话          ,33,3,210,213,19.29
0803,北部新区局,城市,未捆绑,118318,预付费包月小灵通  ,81,9,569,586,57.43
0803,北部新区局,城市,未捆绑,118318,预付费非包月小灵通,24,6,60,86,8.72
0803,北部新区局,城市,未捆绑,11896555,卡式电话          ,1,1,3,4,0.17
0803,北部新区局,城市,未捆绑,966118,固定电话          ,1061,587,3108,4382,437.90
0803,北部新区局,城市,未捆绑,966118,后付费包月小灵通  ,54,3,511,521,52.10
0803,北部新区局,城市,未捆绑,966118,后付费非包月小灵通,9,1,4,18,1.80
0803,北部新区局,城市,未捆绑,966118,卡式电话          ,6,4,29,36,2.66
0803,北部新区局,城市,未捆绑,966118,预付费包月小灵通  ,57,6,702,694,68.01
0803,北部新区局,城市,未捆绑,966118,预付费非包月小灵通,152,2,458,578,56.64
0803,北部新区局,乡村,未捆绑,96501,固定电话          ,1,1,0,2,0.20
0803,北部新区局,乡村,未捆绑,966118,固定电话          ,19,2,89,105,10.50
0803,未归类分公司,城市,未捆绑,118318,后付费包月小灵通  ,85,1,545,541,54.10
0803,未归类分公司,城市,未捆绑,118318,后付费非包月小灵通,1,1,1,2,0.20
0803,未归类分公司,城市,未捆绑,118318,卡式电话          ,10,1,172,171,15.34
0803,未归类分公司,城市,未捆绑,118318,预付费非包月小灵通,75,9,824,824,0.79
0803,未归类分公司,城市,未捆绑,966118,后付费包月小灵通  ,10,1,229,229,22.90
0803,未归类分公司,城市,未捆绑,966118,卡式电话          ,17,6,57,69,5.76
0803,未归类分公司,城市,未捆绑,966118,预付费非包月小灵通,59,11,469,496,14.41
